000;1;29;2013;30650
000;1;29;2014;31851
000;1;29;2015;33331
000;1;29;2016;35087
000;1;29;2017;36085
000;1;29;2018;37639
000;1;29;2019;38972
000;1;29;2020;40085
000;1;30;2008;34170
000;1;30;2009;34475
000;1;30;2010;33363
000;1;30;2011;32918
000;1;30;2012;31113
000;1;30;2013;31684
000;1;30;2014;30923
000;1;30;2015;32308
000;1;30;2016;33978
000;1;30;2017;35526
000;1;30;2018;36313
000;1;30;2019;37768
000;1;30;2020;38816
000;1;31;2008;35694
000;1;31;2009;34414
000;1;31;2010;34603
000;1;31;2011;33557
000;1;31;2012;33014
000;1;31;2013;31250
000;1;31;2014;31985
000;1;31;2015;31384
000;1;31;2016;32883
000;1;31;2017;34270
000;1;31;2018;35720
000;1;31;2019;36357
000;1;31;2020;37747
000;1;32;2008;38401
000;1;32;2009;35993
000;1;32;2010;34437
000;1;32;2011;34664
000;1;32;2012;33644
000;1;32;2013;33162
000;1;32;2014;31534
000;1;32;2015;32363
000;1;32;2016;31955
000;1;32;2017;33238
000;1;32;2018;34477
000;1;32;2019;35744
000;1;32;2020;36217
000;1;33;2008;38008
000;1;33;2009;38647
000;1;33;2010;36046
000;1;33;2011;34468
000;1;33;2012;34726
000;1;33;2013;33751
000;1;33;2014;33304
000;1;33;2015;31864
000;1;33;2016;32842
000;1;33;2017;32241
000;1;33;2018;33344
000;1;33;2019;34553
000;1;33;2020;35612
000;1;34;2008;38247
000;1;34;2009;38158
000;1;34;2010;38629
000;1;34;2011;36135
000;1;34;2012;34541
000;1;34;2013;34842
000;1;34;2014;34016
000;1;34;2015;33607
000;1;34;2016;32279
000;1;34;2017;33032
000;1;34;2018;32373
000;1;34;2019;33424
000;1;34;2020;34443
000;1;35;2008;39811
000;1;35;2009;38389
000;1;35;2010;38170
000;1;35;2011;38704
000;1;35;2012;36089
000;1;35;2013;34598
000;1;35;2014;35012
000;1;35;2015;34313
000;1;35;2016;34043
000;1;35;2017;32517
000;1;35;2018;33208
000;1;35;2019;32535
000;1;35;2020;33311
000;1;36;2008;39870
000;1;36;2009;39978
000;1;36;2010;38407
000;1;36;2011;38270
000;1;36;2012;38716
000;1;36;2013;36142
000;1;36;2014;34728
000;1;36;2015;35237
000;1;36;2016;34660
000;1;36;2017;34260
000;1;36;2018;32657
000;1;36;2019;33355
000;1;36;2020;32379
000;1;37;2008;38074
000;1;37;2009;40010
000;1;37;2010;39964
000;1;37;2011;38418
000;1;37;2012;38261
000;1;37;2013;38717
000;1;37;2014;36254
000;1;37;2015;34979
000;1;37;2016;35528
000;1;37;2017;34860
000;1;37;2018;34281
000;1;37;2019;32680
000;1;37;2020;33255
000;1;39;2008;39833
000;1;39;2009;38355
000;1;39;2010;38214
000;1;39;2011;40057
000;1;39;2012;39936
000;1;39;2013;38383
000;1;39;2014;38402
000;1;39;2015;39003
000;1;39;2016;36820
000;1;39;2017;35341
000;1;39;2018;35800
000;1;39;2019;35070
000;1;39;2020;34359
000;1;40;2008;42446
000;1;40;2009;39908
000;1;40;2010;38326
000;1;40;2011;38160
000;1;40;2012;39931
000;1;40;2013;39925
000;1;40;2014;38454
000;1;40;2015;38556
000;1;40;2016;39242
000;1;40;2017;36920
000;1;40;2018;35395
000;1;40;2019;35825
000;1;40;2020;34974
000;1;41;2008;45722
000;1;41;2009;42519
000;1;41;2010;39790
000;1;41;2011;38315
000;1;41;2012;38143
000;1;41;2013;39916
000;1;41;2014;39971
000;1;41;2015;38565
000;1;41;2016;38774
000;1;41;2017;39358
000;1;41;2018;36982
000;1;41;2019;35467
000;1;41;2020;35753
000;1;42;2008;44144
000;1;42;2009;45776
000;1;42;2010;42457
000;1;42;2011;39756
000;1;42;2012;38194
000;1;42;2013;38172
000;1;42;2014;39928
000;1;42;2015;40171
000;1;42;2016;38729
000;1;42;2017;38916
000;1;42;2018;39430
000;1;42;2019;36995
000;1;42;2020;35440
000;1;43;2008;43412
000;1;43;2009;44166
000;1;43;2010;45694
000;1;43;2011;42421
000;1;43;2012;39713
000;1;43;2013;38172
000;1;43;2014;38164
000;1;43;2015;40011
000;1;43;2016;40334
000;1;43;2017;38743
000;1;43;2018;38935
000;1;43;2019;39463
000;1;43;2020;36910
000;1;44;2008;42229
000;1;44;2009;43449
000;1;44;2010;44069
000;1;44;2011;45591
000;1;44;2012;42302
000;1;44;2013;39665
000;1;44;2014;38134
000;1;44;2015;38187
000;1;44;2016;40190
000;1;44;2017;40394
000;1;44;2018;38777
000;1;44;2019;38963
000;1;44;2020;39408
000;1;45;2008;39985
000;1;45;2009;42217
000;1;45;2010;43338
000;1;45;2011;43975
000;1;45;2012;45482
000;1;45;2013;42267
000;1;45;2014;39667
000;1;45;2015;38193
000;1;45;2016;38310
000;1;45;2017;40220
000;1;45;2018;40415
000;1;45;2019;38790
000;1;45;2020;38932
000;1;46;2008;38787
000;1;46;2009;39988
000;1;46;2010;42126
000;1;46;2011;43246
000;1;46;2012;43900
000;1;46;2013;45376
000;1;46;2014;42210
000;1;46;2015;39701
000;1;46;2016;38288
000;1;46;2017;38352
000;1;46;2018;40222
000;1;46;2019;40416
000;1;46;2020;38709
000;1;47;2008;38823
000;1;47;2009;38723
000;1;47;2010;39857
000;1;47;2011;42021
000;1;47;2012;43053
000;1;47;2013;43814
000;1;47;2014;45307
000;1;47;2015;42190
000;1;47;2016;39766
000;1;47;2017;38325
000;1;47;2018;38291
000;1;47;2019;40196
000;1;47;2020;40308
000;1;48;2008;37140
000;1;48;2009;38749
000;1;48;2010;38626
000;1;48;2011;39724
000;1;48;2012;41898
000;1;48;2013;42961
000;1;48;2014;43704
000;1;48;2015;45251
000;1;48;2016;42165
000;1;48;2017;39766
000;1;48;2018;38293
000;1;48;2019;38211
000;1;48;2020;40095
000;1;49;2008;37210
000;1;49;2009;37033
000;1;49;2010;38600
000;1;49;2011;38480
000;1;49;2012;39559
000;1;49;2013;41768
000;1;49;2014;42827
000;1;49;2015;43687
000;1;49;2016;45296
000;1;49;2017;42144
000;1;49;2018;39705
000;1;49;2019;38225
000;1;49;2020;38101
000;1;50;2008;36930
000;1;50;2009;37062
000;1;50;2010;36822
000;1;50;2011;38441
000;1;50;2012;38316
000;1;50;2013;39383
000;1;50;2014;41615
000;1;50;2015;42752
000;1;50;2016;43661
000;1;50;2017;45246
000;1;50;2018;42104
000;1;50;2019;39650
000;1;50;2020;38111
000;1;51;2008;37129
000;1;51;2009;36789
000;1;51;2010;36885
000;1;51;2011;36653
000;1;51;2012;38266
000;1;51;2013;38174
000;1;51;2014;39247
000;1;51;2015;41509
000;1;51;2016;42697
000;1;51;2017;43561
000;1;51;2018;45140
000;1;51;2019;42011
000;1;51;2020;39539
000;1;52;2008;36677
000;1;52;2009;36994
000;1;52;2010;36609
000;1;52;2011;36712
000;1;52;2012;36475
000;1;52;2013;38105
000;1;52;2014;38022
000;1;52;2015;39126
000;1;52;2016;41366
000;1;52;2017;42595
000;1;52;2018;43458
000;1;52;2019;45003
000;1;52;2020;41893
000;1;53;2008;35542
000;1;53;2009;36515
000;1;53;2010;36760
000;1;53;2011;36379
000;1;53;2012;36513
000;1;53;2013;36328
000;1;53;2014;37941
000;1;53;2015;37885
000;1;53;2016;38996
000;1;53;2017;41312
000;1;53;2018;42473
000;1;53;2019;43327
000;1;53;2020;44836
000;1;54;2008;36198
000;1;54;2009;35362
000;1;54;2010;36271
000;1;54;2011;36519
000;1;54;2012;36151
000;1;54;2013;36344
000;1;54;2014;36097
000;1;54;2015;37828
000;1;54;2016;37722
000;1;54;2017;38867
000;1;54;2018;41188
000;1;54;2019;42302
000;1;54;2020;43154
000;1;55;2008;35297
000;1;55;2009;35966
000;1;55;2010;35072
000;1;55;2011;36005
000;1;55;2012;36277
000;1;55;2013;35939
000;1;55;2014;36179
000;1;55;2015;35913
000;1;55;2016;37697
000;1;55;2017;37559
000;1;55;2018;38673
000;1;55;2019;41012
000;1;55;2020;42118
000;1;56;2008;34825
000;1;56;2009;35090
000;1;56;2010;35671
000;1;56;2011;34798
000;1;56;2012;35723
000;1;56;2013;36002
000;1;56;2014;35747
000;1;56;2015;35968
000;1;56;2016;35776
000;1;56;2017;37488
000;1;56;2018;37343
000;1;56;2019;38510
000;1;56;2020;40823
000;1;57;2008;35340
000;1;57;2009;34588
000;1;57;2010;34822
000;1;57;2011;35366
000;1;57;2012;34542
000;1;57;2013;35446
000;1;57;2014;35739
000;1;57;2015;35530
000;1;57;2016;35783
000;1;57;2017;35523
000;1;57;2018;37267
000;1;57;2019;37135
000;1;57;2020;38273
000;1;58;2008;35056
000;1;58;2009;35079
000;1;58;2010;34285
000;1;58;2011;34546
000;1;58;2012;35085
000;1;58;2013;34255
000;1;58;2014;35196
000;1;58;2015;35477
000;1;58;2016;35285
000;1;58;2017;35569
000;1;58;2018;35279
000;1;58;2019;36986
000;1;58;2020;36902
000;1;59;2008;36890
000;1;59;2009;34760
000;1;59;2010;34769
000;1;59;2011;33944
000;1;59;2012;34229
000;1;59;2013;34821
000;1;59;2014;33947
000;1;59;2015;34927
000;1;59;2016;35250
000;1;59;2017;35041
000;1;59;2018;35292
000;1;59;2019;35028
000;1;59;2020;36703
000;1;60;2008;38982
000;1;60;2009;36538
000;1;60;2010;34416
000;1;60;2011;34427
000;1;60;2012;33644
000;1;60;2013;33880
000;1;60;2014;34463
000;1;60;2015;33666
000;1;60;2016;34648
000;1;60;2017;34955
000;1;60;2018;34759
000;1;60;2019;35017
000;1;60;2020;34730
000;1;61;2008;40313
000;1;61;2009;38570
000;1;61;2010;36093
000;1;61;2011;34010
000;1;61;2012;34068
000;1;61;2013;33298
000;1;61;2014;33521
000;1;61;2015;34098
000;1;61;2016;33301
000;1;61;2017;34328
000;1;61;2018;34641
000;1;61;2019;34499
000;1;61;2020;34694
000;1;62;2008;38560
000;1;62;2009;39787
000;1;62;2010;38138
000;1;62;2011;35646
000;1;62;2012;33644
000;1;62;2013;33688
000;1;62;2014;32956
000;1;62;2015;33199
000;1;62;2016;33757
000;1;62;2017;32993
000;1;62;2018;33997
000;1;62;2019;34320
000;1;62;2020;34149
000;1;63;2008;36117
000;1;63;2009;38066
000;1;63;2010;39284
000;1;63;2011;37642
000;1;63;2012;35214
000;1;63;2013;33238
000;1;63;2014;33307
000;1;63;2015;32584
000;1;63;2016;32844
000;1;63;2017;33418
000;1;63;2018;32641
000;1;63;2019;33589
000;1;63;2020;33927
000;1;64;2008;32600
000;1;64;2009;35585
000;1;64;2010;37527
000;1;64;2011;38741
000;1;64;2012;37175
000;1;64;2013;34812
000;1;64;2014;32810
000;1;64;2015;32869
000;1;64;2016;32216
000;1;64;2017;32439
000;1;64;2018;33043
000;1;64;2019;32247
000;1;64;2020;33161
000;1;65;2008;30543
000;1;65;2009;32043
000;1;65;2010;35030
000;1;65;2011;37023
000;1;65;2012;38193
000;1;65;2013;36693
000;1;65;2014;34386
000;1;65;2015;32402
000;1;65;2016;32451
000;1;65;2017;31760
000;1;65;2018;32027
000;1;65;2019;32642
000;1;65;2020;31825
000;1;66;2008;26640
000;1;66;2009;30013
000;1;66;2010;31517
000;1;66;2011;34421
000;1;66;2012;36403
000;1;66;2013;37621
000;1;66;2014;36172
000;1;66;2015;33917
000;1;66;2016;31925
000;1;66;2017;31961
000;1;66;2018;31310
000;1;66;2019;31561
000;1;66;2020;32169
000;1;67;2008;25473
000;1;67;2009;26109
000;1;67;2010;29466
000;1;67;2011;30981
000;1;67;2012;33802
000;1;67;2013;35774
000;1;67;2014;36987
000;1;67;2015;35633
000;1;67;2016;33428
000;1;67;2017;31388
000;1;67;2018;31509
000;1;67;2019;30842
000;1;67;2020;31049
000;1;68;2008;23993
000;1;68;2009;24940
000;1;68;2010;25602
000;1;68;2011;28891
000;1;68;2012;30394
000;1;68;2013;33179
000;1;68;2014;35173
000;1;68;2015;36364
000;1;68;2016;35062
000;1;68;2017;32876
000;1;68;2018;30873
000;1;68;2019;30960
000;1;68;2020;30315
000;1;69;2008;23211
000;1;69;2009;23476
000;1;69;2010;24414
000;1;69;2011;25059
000;1;69;2012;28298
000;1;69;2013;29795
000;1;69;2014;32531
000;1;69;2015;34492
000;1;69;2016;35707
000;1;69;2017;34429
000;1;69;2018;32304
000;1;69;2019;30266
000;1;69;2020;30376
000;1;70;2008;21586
000;1;70;2009;22652
000;1;70;2010;22933
000;1;70;2011;23895
000;1;70;2012;24537
000;1;70;2013;27667
000;1;70;2014;29138
000;1;70;2015;31864
000;1;70;2016;33824
000;1;70;2017;35060
000;1;70;2018;33731
000;1;70;2019;31655
000;1;70;2020;29697
000;1;71;2008;20516
000;1;71;2009;20987
000;1;71;2010;22037
000;1;71;2011;22336
000;1;71;2012;23319
000;1;71;2013;23947
000;1;71;2014;27030
000;1;71;2015;28481
000;1;71;2016;31159
000;1;71;2017;33076
000;1;71;2018;34378
000;1;71;2019;33006
000;1;71;2020;30993
000;1;72;2008;18944
000;1;72;2009;19878
000;1;72;2010;20401
000;1;72;2011;21389
000;1;72;2012;21675
000;1;72;2013;22713
000;1;72;2014;23390
000;1;72;2015;26417
000;1;72;2016;27816
000;1;72;2017;30385
000;1;72;2018;32307
000;1;72;2019;33641
000;1;72;2020;32285
000;1;73;2008;17834
000;1;73;2009;18315
000;1;73;2010;19250
000;1;73;2011;19718
000;1;73;2012;20742
000;1;73;2013;21019
000;1;73;2014;22054
000;1;73;2015;22743
000;1;73;2016;25698
000;1;73;2017;27124
000;1;73;2018;29580
000;1;73;2019;31494
000;1;73;2020;32812
000;1;74;2008;16450
000;1;74;2009;17192
000;1;74;2010;17659
000;1;74;2011;18537
000;1;74;2012;19065
000;1;74;2013;20088
000;1;74;2014;20373
000;1;74;2015;21426
000;1;74;2016;22101
000;1;74;2017;24974
000;1;74;2018;26334
000;1;74;2019;28731
000;1;74;2020;30676
000;1;75;2008;15393
000;1;75;2009;15807
000;1;75;2010;16478
000;1;75;2011;16961
000;1;75;2012;17879
000;1;75;2013;18412
000;1;75;2014;19443
000;1;75;2015;19723
000;1;75;2016;20700
000;1;75;2017;21395
000;1;75;2018;24196
000;1;75;2019;25475
000;1;75;2020;27805
000;1;76;2008;14537
000;1;76;2009;14700
000;1;76;2010;15085
000;1;76;2011;15770
000;1;76;2012;16249
000;1;76;2013;17154
000;1;76;2014;17766
000;1;76;2015;18758
000;1;76;2016;19074
000;1;76;2017;19991
000;1;76;2018;20673
000;1;76;2019;23351
000;1;76;2020;24623
000;1;77;2008;13773
000;1;77;2009;13782
000;1;77;2010;13990
000;1;77;2011;14385
000;1;77;2012;14999
000;1;77;2013;15525
000;1;77;2014;16446
000;1;77;2015;17074
000;1;77;2016;18009
000;1;77;2017;18357
000;1;77;2018;19249
000;1;77;2019;19879
000;1;77;2020;22530
000;1;78;2008;12901
000;1;78;2009;12962
000;1;78;2010;12984
000;1;78;2011;13208
000;1;78;2012;13613
000;1;78;2013;14230
000;1;78;2014;14746
000;1;78;2015;15684
000;1;78;2016;16347
000;1;78;2017;17269
000;1;78;2018;17595
000;1;78;2019;18425
000;1;78;2020;19073
000;1;79;2008;12298
000;1;79;2009;12106
000;1;79;2010;12141
000;1;79;2011;12223
000;1;79;2012;12398
000;1;79;2013;12849
000;1;79;2014;13469
000;1;79;2015;14033
000;1;79;2016;14871
000;1;79;2017;15588
000;1;79;2018;16456
000;1;79;2019;16772
000;1;79;2020;17582
000;1;80;2008;10884
000;1;80;2009;11473
000;1;80;2010;11275
000;1;80;2011;11341
000;1;80;2012;11507
000;1;80;2013;11614
000;1;80;2014;12066
000;1;80;2015;12723
000;1;80;2016;13268
000;1;80;2017;14049
000;1;80;2018;14778
000;1;80;2019;15577
000;1;80;2020;15901
000;1;81;2008;10338
000;1;81;2009;10075
000;1;81;2010;10630
000;1;81;2011;10434
000;1;81;2012;10574
000;1;81;2013;10685
000;1;81;2014;10827
000;1;81;2015;11310
000;1;81;2016;11914
000;1;81;2017;12450
000;1;81;2018;13194
000;1;81;2019;13875
000;1;81;2020;14712
000;1;82;2008;9235
000;1;82;2009;9442
000;1;82;2010;9228
000;1;82;2011;9702
000;1;82;2012;9628
000;1;82;2013;9746
000;1;82;2014;9888
000;1;82;2015;10054
000;1;82;2016;10485
000;1;82;2017;11087
000;1;82;2018;11594
000;1;82;2019;12302
000;1;82;2020;12955
000;1;83;2008;8427
000;1;83;2009;8402
000;1;83;2010;8549
000;1;83;2011;8413
000;1;83;2012;8865
000;1;83;2013;8813
000;1;83;2014;8865
000;1;83;2015;9095
000;1;83;2016;9277
000;1;83;2017;9674
000;1;83;2018;10195
000;1;83;2019;10671
000;1;83;2020;11435
000;1;84;2008;7159
000;1;84;2009;7547
000;1;84;2010;7536
000;1;84;2011;7724
000;1;84;2012;7579
000;1;84;2013;8058
000;1;84;2014;7995
000;1;84;2015;8050
000;1;84;2016;8266
000;1;84;2017;8476
000;1;84;2018;8885
000;1;84;2019;9281
000;1;84;2020;9753
000;1;85;2008;6235
000;1;85;2009;6345
000;1;85;2010;6677
000;1;85;2011;6680
000;1;85;2012;6944
000;1;85;2013;6796
000;1;85;2014;7144
000;1;85;2015;7255
000;1;85;2016;7241
000;1;85;2017;7470
000;1;85;2018;7634
000;1;85;2019;7994
000;1;85;2020;8428
000;1;86;2008;5635
000;1;86;2009;5446
000;1;86;2010;5549
000;1;86;2011;5878
000;1;86;2012;5875
000;1;86;2013;6134
000;1;86;2014;6003
000;1;86;2015;6364
000;1;86;2016;6447
000;1;86;2017;6483
000;1;86;2018;6670
000;1;86;2019;6811
000;1;86;2020;7180
000;1;87;2008;4794
000;1;87;2009;4873
000;1;87;2010;4646
000;1;87;2011;4763
000;1;87;2012;5098
000;1;87;2013;5144
000;1;87;2014;5404
000;1;87;2015;5264
000;1;87;2016;5594
000;1;87;2017;5645
000;1;87;2018;5658
000;1;87;2019;5782
000;1;87;2020;6027
000;1;88;2008;3531
000;1;88;2009;4078
000;1;88;2010;4125
000;1;88;2011;3913
000;1;88;2012;4083
000;1;88;2013;4339
000;1;88;2014;4432
000;1;88;2015;4640
000;1;88;2016;4500
000;1;88;2017;4793
000;1;88;2018;4841
000;1;88;2019;4837
000;1;88;2020;4999
000;1;89;2008;3037
000;1;89;2009;2937
000;1;89;2010;3396
000;1;89;2011;3448
000;1;89;2012;3284
000;1;89;2013;3456
000;1;89;2014;3634
000;1;89;2015;3751
000;1;89;2016;3920
000;1;89;2017;3834
000;1;89;2018;4100
000;1;89;2019;4058
000;1;89;2020;4128
000;1;90;2008;2248
000;1;90;2009;2438
000;1;90;2010;2406
000;1;90;2011;2818
000;1;90;2012;2826
000;1;90;2013;2727
000;1;90;2014;2842
000;1;90;2015;2983
000;1;90;2016;3087
